f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f_sideSquare,teacher,current_eval,game_idx,move_idx
2,2,3,48,0,10,1,3,12,2,3,7,7,346795.950,334936,7,28600
2,1,2,47,0,12,1,3,9,5,1,11,7,355102.650,342636,7,28650
1,2,2,45,0,10,1,3,9,4,1,10,4,329850.750,315119,7,28700
4,2,8,49,0,15,1,1,15,1,5,3,18,378737.100,401199,7,28750
3,4,1,50,0,18,1,3,14,4,3,7,9,371530.500,368806,7,28800
2,1,3,44,0,13,1,3,14,4,2,13,10,350445.450,357726,7,28850
2,3,5,49,0,8,1,3,11,3,4,11,4,343251.800,357145,7,28900
4,1,5,51,0,14,1,3,15,7,3,8,16,414228.000,417543,7,28950
3,2,2,50,0,10,0,1,14,0,0,1,12,340395.400,320191,7,29000
3,0,2,44,0,2,0,2,10,2,0,3,7,283306.700,267833,7,29050
2,2,6,46,0,16,1,3,14,4,3,14,6,374071.550,391439,7,29100
3,3,1,49,0,20,0,4,13,3,0,9,12,372666.900,372017,7,29150
3,2,0,45,0,9,1,1,11,3,1,2,11,311387.800,289904,7,29200
1,4,10,45,0,11,1,3,17,3,5,18,5,388735.750,414938,7,29250
3,2,6,50,0,18,1,4,12,6,1,17,8,442533.100,430042,7,29300
2,1,3,49,0,9,1,2,13,6,3,6,8,358640.600,349542,7,29350
2,0,0,41,0,14,0,4,9,2,0,13,2,300257.000,292735,7,29400
1,0,3,36,0,6,0,3,8,2,0,12,8,284258.250,273676,7,29450
3,1,2,48,0,13,1,3,8,2,1,9,7,338151.450,333041,7,29500
4,3,4,47,0,8,0,1,15,1,0,2,14,342672.850,328702,7,29550
2,4,0,52,0,16,0,3,12,6,0,11,6,339784.600,368941,7,29600
2,0,3,43,0,12,1,4,9,2,1,10,8,336015.800,320535,7,29650
4,1,3,48,0,15,1,2,10,4,3,11,9,357541.900,369033,7,29700
2,2,6,42,0,11,1,3,14,3,2,20,3,369366.000,367723,7,29750
1,1,1,43,0,9,1,2,7,0,3,7,2,283538.550,268499,7,29800
3,0,3,49,0,8,1,1,5,2,3,3,6,323170.650,305850,7,29850
4,2,1,55,0,8,1,1,11,4,1,1,10,317580.200,337956,7,29900
3,5,3,48,0,18,0,3,14,3,0,12,5,354379.750,372434,7,29950
1,0,3,44,0,6,1,1,10,0,6,1,1,272310.300,266349,7,30000
4,3,8,49,0,15,1,4,9,4,1,18,12,410381.250,431526,8,50
1,0,1,37,0,2,0,0,7,0,0,0,7,228032.350,204310,8,100
1,0,1,38,0,2,0,2,2,2,0,8,1,237401.650,221004,8,150
3,1,3,43,0,11,0,2,11,0,0,4,13,307615.400,304503,8,200
2,1,3,42,0,5,1,3,6,2,3,9,7,315131.600,289865,8,250
4,2,2,54,0,15,1,1,10,3,3,3,9,354689.200,360887,8,300
3,6,4,54,0,16,1,2,14,4,2,8,12,399216.150,408496,8,350
3,0,4,52,0,8,1,2,8,2,1,2,11,302871.300,335695,8,400
1,2,1,38,0,5,0,3,8,1,0,11,2,258385.300,249426,8,450
2,3,1,46,0,4,1,2,6,1,3,5,7,292049.300,276406,8,500
4,2,3,47,0,10,0,3,11,6,0,16,7,357769.150,367548,8,550
3,1,3,48,0,13,0,3,8,6,0,10,12,379014.900,364381,8,600
2,4,2,46,0,7,1,3,10,3,1,12,5,334701.550,320504,8,650
4,0,1,48,0,7,0,1,12,3,0,2,8,303201.550,298739,8,700
2,2,3,45,0,7,1,3,9,3,1,12,3,319028.800,315770,8,750
3,0,3,41,0,6,1,2,11,0,1,8,11,298467.800,291833,8,800
4,4,1,53,0,12,1,1,11,4,2,4,7,351173.700,345572,8,850
1,0,3,43,0,6,0,3,5,2,0,7,3,282249.500,274163,8,900
1,0,6,37,0,4,1,3,17,2,8,16,1,317070.400,319728,8,950
1,2,1,44,0,18,0,4,12,2,0,13,2,332199.900,328303,8,1000
2,3,2,50,0,13,1,3,12,4,2,9,9,365085.150,361114,8,1050
2,0,4,41,0,8,0,2,7,2,0,11,9,314478.000,305403,8,1100
2,0,3,43,0,4,1,1,9,2,1,2,12,293957.800,279955,8,1150
4,2,2,53,0,9,1,2,9,1,2,3,7,333287.900,327200,8,1200
2,0,5,34,0,5,0,4,8,1,0,20,3,304083.350,288607,8,1250
2,4,4,46,0,14,1,4,10,6,2,20,7,381652.750,393448,8,1300
3,5,2,49,0,18,0,4,11,5,0,15,6,374539.550,383897,8,1350
3,2,2,40,0,11,0,2,12,1,0,7,14,291524.050,301500,8,1400
4,0,1,46,0,5,1,1,4,1,1,6,5,295295.750,271608,8,1450
2,0,5,43,0,15,0,3,9,5,0,13,8,377447.800,358250,8,1500
3,3,2,47,0,6,0,0,13,1,0,0,12,300598.300,294340,9,50
1,2,0,43,0,6,1,1,11,2,6,4,1,280366.350,261076,9,100
2,0,1,41,0,4,0,1,7,0,0,1,5,259393.050,228773,9,150
3,2,2,44,0,6,1,4,6,0,1,10,5,297654.850,286761,9,200
2,3,1,47,0,11,1,2,13,2,2,4,6,324369.650,308655,9,250
4,3,1,47,0,7,1,0,13,0,1,0,15,295149.400,296248,9,300
1,2,4,39,0,6,1,2,11,0,2,11,1,290202.150,278613,9,350
2,0,0,41,0,5,0,1,5,1,0,2,2,242337.650,221799,9,400
3,2,3,47,0,6,1,0,11,0,4,0,11,293381.700,298050,9,450
3,1,4,50,0,16,1,4,12,1,7,6,4,361770.000,362083,9,500
1,2,2,44,0,8,1,3,12,4,2,13,6,325679.300,325475,9,550
3,1,1,55,0,10,1,3,5,5,2,6,6,356607.600,344892,9,600
2,2,2,44,0,10,1,2,12,2,2,12,6,318983.550,321416,9,650
4,3,1,54,0,11,1,3,10,4,2,10,8,374684.400,367275,9,700
2,1,2,48,0,9,0,2,8,4,0,5,8,322603.550,314808,9,750
3,4,5,47,0,12,1,1,9,0,3,8,4,330287.300,334453,9,800
4,0,1,43,0,2,0,1,11,0,0,1,10,260908.100,252163,9,850
2,0,5,37,0,9,0,4,13,3,0,16,11,332766.100,332001,9,900
1,1,2,40,0,1,1,3,2,0,1,9,2,260400.700,235317,9,950
2,2,2,43,0,8,0,3,7,2,0,13,5,317018.950,301313,9,1000
3,2,2,42,0,12,0,2,12,2,0,9,14,347998.900,322585,9,1050
2,0,2,43,0,12,0,3,9,0,0,6,7,299446.650,290236,9,1100
3,1,5,45,0,14,1,3,7,3,2,10,11,350764.350,356260,9,1150
4,1,3,55,0,11,1,2,11,6,1,2,13,373513.200,375254,9,1200
2,0,1,50,0,12,1,4,8,4,1,11,4,349687.450,338668,9,1250
3,1,3,47,0,12,1,3,9,3,1,8,6,326777.150,332561,9,1300
4,7,12,49,0,20,0,3,15,3,0,12,15,419049.950,465256,9,1350
2,2,3,41,0,12,1,2,13,2,4,14,4,329212.450,327060,9,1400
3,0,2,44,0,10,0,2,12,2,0,5,11,301980.250,306839,9,1450
2,2,0,45,0,10,1,3,7,2,2,9,5,316134.300,293613,9,1500
3,1,1,43,0,7,0,2,7,2,0,4,9,292779.000,272431,9,1550
2,0,2,48,0,11,1,3,14,3,1,11,7,356847.600,346005,9,1600
3,8,10,47,0,15,1,2,17,3,5,13,12,408246.850,437067,9,1650
3,1,3,41,0,2,1,2,5,1,1,11,4,287087.350,269628,9,1700
3,6,9,53,0,18,0,2,21,6,0,7,17,404047.400,464795,9,1750
1,1,3,45,0,7,0,2,7,6,0,5,7,321338.250,304306,9,1800
3,3,3,49,0,13,1,1,13,4,2,3,11,357133.500,350120,9,1850
4,2,9,54,0,20,0,3,14,4,0,8,16,431306.850,456608,9,1900
1,1,4,40,0,4,1,1,12,1,2,5,8,295011.100,277061,9,1950
4,1,4,42,0,7,0,1,12,4,0,8,16,323700.350,329971,9,2000
2,2,0,46,0,12,1,2,8,2,1,4,5,306971.650,287319,9,2050
2,1,0,46,0,7,1,3,8,4,2,9,4,299289.750,296092,9,2100
4,1,1,50,0,6,0,1,6,1,0,1,10,299979.950,289003,9,2150
2,1,1,41,0,2,1,1,9,1,1,7,5,273680.850,251118,9,2200
3,2,4,49,0,15,1,3,15,3,1,12,11,360394.100,389444,9,2250
0,0,2,44,0,5,1,3,6,3,2,10,0,286937.800,279831,9,2300
3,1,6,46,0,9,1,1,10,0,4,7,6,334846.350,331292,9,2350
2,1,3,45,0,11,1,2,9,2,2,6,7,318845.750,312817,9,2400
2,2,4,41,0,11,1,2,11,1,2,11,6,311412.350,315582,9,2450
4,1,4,52,0,14,1,3,8,1,7,5,9,337000.850,365932,9,2500
3,0,1,50,0,7,0,2,6,3,0,3,7,299101.250,297600,9,2550
4,1,2,43,0,8,1,1,13,1,1,5,12,309017.600,300234,9,2600
1,2,7,37,0,13,1,3,17,1,2,13,8,326152.750,343072,9,2650
2,0,4,41,0,7,0,2,9,3,0,8,7,298561.400,296475,9,2700
3,5,5,48,0,22,0,3,18,3,0,8,18,392146.750,417010,9,2750
1,0,0,43,0,6,0,2,3,2,0,2,1,254201.500,230748,9,2800
1,1,4,40,0,5,1,4,12,2,1,13,2,310886.500,296765,9,2850
4,0,5,51,0,20,1,3,13,6,1,12,14,419388.750,431125,9,2900
2,6,12,58,0,19,1,3,14,7,3,14,6,441512.150,504328,9,2950
2,3,6,45,0,12,1,4,15,1,5,16,3,357121.950,372727,9,3000
4,1,4,46,0,10,0,2,10,1,0,9,10,308705.950,334031,9,3050
3,0,8,36,0,7,0,2,14,3,0,14,16,343023.650,347025,9,3100
3,0,1,51,0,10,1,1,9,4,1,1,8,319870.100,315528,9,3150
2,2,7,53,0,16,1,3,13,6,6,6,9,426844.350,420410,9,3200
3,0,1,44,0,8,0,4,6,4,0,15,5,293875.300,311571,9,3250
1,0,3,35,0,5,1,3,13,1,2,18,1,284307.300,279875,9,3300
3,4,2,49,0,14,1,3,11,2,4,7,6,338759.350,343743,9,3350
2,2,3,41,0,5,0,1,11,1,0,6,7,290520.200,275391,9,3400
4,6,11,60,0,30,1,3,16,10,2,17,13,538695.550,574023,9,3450
4,2,3,46,0,11,0,3,12,3,0,9,16,351679.600,353912,9,3500
3,2,2,50,0,10,1,2,10,2,1,5,8,330162.500,326846,9,3550
2,3,4,41,0,4,1,2,7,1,1,11,6,295223.500,288740,9,3600
4,4,7,47,0,17,1,2,19,3,1,9,17,396632.000,416895,9,3650
2,2,2,51,0,9,1,2,5,5,1,6,4,323243.150,323618,9,3700
3,2,4,51,0,22,0,3,17,2,0,7,11,368686.350,400019,9,3750
2,1,0,47,0,17,1,4,9,4,1,9,5,331233.300,330269,9,3800
3,2,6,42,0,11,1,2,14,3,1,13,9,351771.950,357097,9,3850
2,2,8,43,0,8,1,2,13,2,6,9,12,334225.400,361879,9,3900
3,0,4,45,0,11,1,2,13,1,1,7,10,306280.100,331369,9,3950
0,0,1,41,0,1,1,1,7,1,5,2,0,253365.150,222754,9,4000
3,4,11,39,0,13,0,3,15,3,0,11,18,369710.500,395564,9,4050
4,0,2,41,0,1,0,1,7,1,0,3,10,270419.650,249554,9,4100
2,2,1,41,0,11,0,4,9,1,0,13,3,304506.250,290942,9,4150
3,0,1,48,0,11,0,3,8,3,0,7,9,338043.100,320088,9,4200
1,4,3,44,0,10,1,2,18,2,5,12,1,356455.050,333123,9,4250
3,0,2,51,0,10,1,3,7,4,1,5,6,341311.850,328600,9,4300
2,1,6,46,0,13,0,4,8,8,0,18,6,380946.450,393959,9,4350
3,0,4,45,0,10,1,1,9,0,3,5,11,327152.300,316386,9,4400
4,1,3,49,0,5,1,1,7,0,1,1,16,304847.050,307169,9,4450
4,4,6,54,0,10,1,2,10,4,5,5,12,409094.400,394412,9,4500
3,1,4,52,0,11,1,2,10,4,3,6,9,351871.850,366020,9,4550
1,0,2,40,0,8,0,2,8,2,0,10,1,286560.300,269224,9,4600
4,5,5,47,0,16,1,3,15,1,1,12,13,380292.550,389907,9,4650
1,1,2,45,0,6,1,2,11,1,7,4,1,284392.100,281661,9,4700
1,0,4,40,0,6,1,3,10,2,2,13,5,301690.500,302053,9,4750
3,3,4,52,0,16,0,3,8,3,0,9,7,359892.350,374539,9,4800
3,2,3,54,0,13,1,3,6,1,4,4,6,359768.250,347353,9,4850
3,1,5,42,0,10,0,2,8,3,0,12,6,338045.150,325834,9,4900
2,0,4,50,0,20,0,4,8,4,0,9,12,381375.150,387663,9,4950
3,1,0,52,0,7,1,1,6,2,3,1,5,296369.200,291081,9,5000
3,1,3,43,0,14,1,1,17,1,2,1,16,304518.200,325849,9,5050
3,4,10,48,0,22,1,3,12,2,2,19,9,435856.450,454299,9,5100
4,1,7,51,0,9,0,2,17,2,0,3,16,380161.900,382652,9,5150
1,0,2,45,0,9,0,4,5,3,0,12,2,305444.150,302147,9,5200
2,3,3,47,0,12,1,3,13,1,5,10,6,344845.250,345145,9,5250
3,1,3,46,0,3,1,1,8,0,1,3,11,292393.250,285041,9,5300
4,2,2,46,0,8,1,2,10,0,2,5,13,296141.750,309909,9,5350
2,1,2,45,0,10,0,2,13,3,0,8,9,326046.100,320818,9,5400
3,4,2,46,0,5,1,0,12,1,1,0,14,295530.650,291784,9,5450
3,0,3,48,0,9,0,2,10,5,0,6,13,341815.600,342187,9,5500
3,1,3,41,0,10,0,3,11,1,0,11,8,317940.400,308701,9,5550
3,0,3,47,0,10,0,2,7,2,0,6,11,324067.050,320916,9,5600
4,1,6,55,0,16,1,4,7,5,1,6,15,406384.450,415793,9,5650
2,4,2,46,0,13,1,2,6,1,1,9,6,317993.850,314509,9,5700
3,2,1,50,0,13,0,3,12,5,0,6,8,358857.650,344175,9,5750
4,1,2,41,0,7,0,2,13,0,0,7,17,320191.100,300514,9,5800
4,4,5,51,0,17,1,4,13,5,1,14,13,399490.750,426882,9,5850
2,0,0,44,0,6,1,2,8,0,2,3,9,274513.300,261149,9,5900
2,3,4,46,0,11,1,3,12,2,8,12,5,328397.500,355135,9,5950
3,0,2,40,0,5,0,3,6,3,0,11,12,295800.100,289754,9,6000
3,0,0,41,0,8,0,2,7,2,0,6,4,270009.450,255266,9,6050
2,3,2,54,0,14,1,3,10,3,4,4,6,359017.700,356520,9,6100
0,0,1,41,0,10,0,4,7,2,0,11,0,286096.100,272213,9,6150
1,0,0,45,0,8,1,2,9,4,2,7,2,297222.400,283159,9,6200
0,1,1,38,0,1,1,2,10,0,4,9,0,259705.850,232640,9,6250
2,1,1,46,0,11,0,3,10,4,0,11,2,336121.900,315560,9,6300
3,3,4,45,0,13,1,2,15,2,2,6,14,361645.950,351749,9,6350
3,2,3,47,0,12,0,2,9,2,0,5,13,337379.250,331779,9,6400
3,2,4,42,0,12,0,2,18,6,0,11,12,389659.250,361999,9,6450
3,1,3,45,0,7,1,1,11,0,3,1,13,295323.850,297659,9,6500
3,1,0,45,0,13,1,2,9,2,1,10,6,310880.200,308546,9,6550
2,3,2,48,0,13,1,2,12,2,1,5,9,331989.350,330659,9,6600
3,0,3,46,0,10,0,2,8,2,0,6,9,318749.500,314242,9,6650
4,1,4,46,0,16,0,1,20,3,0,8,12,360712.600,374578,9,6700
2,3,9,40,0,10,1,3,16,5,7,20,9,381863.650,406661,9,6750
3,2,2,46,0,20,1,3,14,4,2,13,7,396900.550,374623,9,6800
3,2,1,57,0,20,1,3,7,4,3,5,4,379450.850,375672,9,6850
2,4,2,52,0,11,1,3,10,3,4,9,7,362826.200,357484,9,6900
3,2,3,47,0,12,1,3,9,4,1,11,6,346073.150,345672,9,6950
4,3,3,47,0,9,1,1,7,0,1,5,9,315919.550,308245,9,7000
2,1,0,49,0,13,1,3,9,2,2,6,4,320191.800,311235,9,7050
2,0,0,44,0,9,1,3,8,1,1,4,4,288088.850,264898,9,7100
2,2,3,52,0,18,1,4,10,4,2,12,8,381412.550,393912,9,7150
4,1,3,43,0,10,0,3,9,1,0,5,13,305511.300,307005,9,7200
2,2,2,50,0,9,1,2,6,1,2,5,4,322686.450,305940,9,7250
1,0,3,40,0,4,1,4,10,2,4,14,5,317697.800,297372,9,7300
3,2,3,46,0,14,1,2,10,2,2,6,14,350234.150,342920,9,7350
1,0,2,46,0,7,1,2,10,1,3,8,2,311293.350,294316,9,7400
2,0,0,40,0,4,0,4,4,2,0,9,5,267155.950,246487,9,7450
3,0,3,44,0,3,1,3,8,1,3,12,4,310540.600,297636,9,7500
3,3,6,49,0,16,1,3,17,3,2,11,13,403264.350,411805,9,7550
3,2,2,37,0,7,0,2,11,1,0,9,13,284923.750,279848,9,7600
1,1,3,42,0,11,1,3,12,2,6,13,3,321029.100,324242,9,7650
4,4,8,47,0,12,1,3,11,2,4,11,20,369480.950,410379,9,7700
2,3,6,48,0,15,1,2,14,6,2,12,5,358946.200,394321,9,7750
2,3,6,52,0,18,1,2,14,3,3,6,9,394409.450,401163,9,7800
3,3,4,54,0,20,1,2,8,3,5,6,9,394832.500,396229,9,7850
2,0,5,41,0,7,1,3,13,3,5,16,9,348813.450,347802,9,7900
1,1,1,46,0,9,1,2,6,2,1,5,1,284451.500,275497,9,7950
4,0,2,51,0,15,0,1,11,1,0,2,9,330524.350,333401,9,8000
4,1,1,47,0,1,1,0,9,0,1,0,10,283874.050,262106,9,8050
2,1,3,48,0,12,1,3,10,3,2,12,4,335050.450,347304,9,8100
3,1,5,49,0,17,1,3,11,2,2,10,13,384495.850,389773,9,8150
1,0,3,46,0,8,0,2,8,4,0,7,4,287565.500,306035,9,8200
2,1,4,45,0,13,0,4,7,4,0,12,6,338732.800,342707,9,8250
2,0,2,39,0,10,0,3,11,2,0,13,2,304685.650,288899,9,8300
4,1,5,41,0,12,0,3,11,3,0,13,9,342480.600,343375,9,8350
1,0,1,47,0,5,1,3,9,3,3,12,2,307806.850,305068,9,8400
1,2,2,49,0,8,1,2,5,4,2,7,3,315904.350,309983,9,8450
2,3,2,45,0,12,1,3,11,3,3,9,11,351364.100,336644,9,8500
2,0,3,50,0,7,1,2,6,5,2,8,5,347739.450,330847,9,8550
3,1,2,43,0,7,0,1,9,0,0,6,9,279464.100,280977,9,8600
2,3,4,50,0,13,1,1,12,4,1,5,8,355395.700,356503,9,8650
3,1,2,45,0,11,0,4,7,2,0,9,8,313956.500,313682,9,8700
3,0,4,41,0,8,0,3,7,2,0,11,9,305936.600,307669,9,8750
1,1,5,48,0,13,1,3,10,6,2,7,7,376641.900,362514,9,8800
3,0,0,43,0,5,0,3,5,3,0,8,4,288110.150,263047,9,8850
2,1,3,38,0,4,1,2,10,1,1,13,3,289692.700,273264,9,8900
3,1,0,51,0,8,1,3,9,3,2,6,8,345424.400,319554,9,8950
1,0,1,42,0,5,0,2,6,5,0,10,3,289320.250,274195,9,9000
2,0,2,48,0,10,0,2,8,4,0,6,6,325369.550,316016,9,9050
2,2,6,43,0,11,0,4,7,3,0,16,9,346344.450,356963,9,9100
1,3,4,50,0,5,1,2,12,2,4,6,3,317643.000,325849,9,9150
2,4,4,51,0,9,1,3,11,3,4,11,5,374303.150,364694,9,9200
4,2,7,43,0,8,1,2,15,2,1,6,22,324114.000,364371,9,9250
3,2,0,44,0,3,0,0,10,1,0,0,8,267062.750,246063,9,9300
1,1,3,45,0,9,1,3,11,0,3,9,4,302382.000,308625,9,9350
3,4,2,44,0,10,1,3,10,2,1,11,8,316001.900,320504,9,9400
3,0,2,46,0,11,1,3,8,1,2,11,4,327227.050,316642,9,9450
3,2,2,41,0,7,0,2,15,3,0,9,11,323533.250,307524,9,9500
3,1,3,46,0,4,1,1,10,3,2,4,14,320994.600,312090,9,9550
4,2,4,52,0,4,1,0,12,2,2,0,14,320551.050,334202,9,9600
1,3,0,50,0,13,1,3,14,2,4,7,2,320106.650,326536,9,9650
3,1,1,47,0,17,1,2,9,0,2,4,7,317886.600,313079,9,9700
3,3,1,51,0,12,1,0,11,3,7,0,7,334488.300,326263,9,9750
2,0,1,43,0,9,0,3,7,1,0,5,6,281402.800,270468,9,9800
3,1,3,36,0,4,0,3,8,1,0,17,5,288660.150,277535,9,9850
3,5,5,49,0,18,0,4,9,1,0,16,9,386300.250,395488,9,9900
0,0,5,41,0,6,1,3,13,4,2,15,0,323503.650,319919,9,9950
1,0,0,44,0,11,1,2,8,1,1,4,2,270011.850,263962,9,10000
3,2,5,49,0,11,1,2,9,5,3,8,14,355959.250,377478,9,10050
1,2,2,41,0,10,1,3,11,2,1,14,1,304202.350,300367,9,10100
2,0,2,40,0,12,1,3,8,2,1,13,3,282117.750,297162,9,10150
1,1,6,42,0,5,1,2,6,0,4,8,3,320453.950,290987,9,10200
2,1,4,41,0,10,0,4,7,1,0,20,6,340690.100,331290,9,10250
3,1,5,46,0,18,1,3,6,1,1,10,9,347295.650,357215,9,10300
4,2,5,46,0,11,1,3,8,1,1,11,9,345884.050,347061,9,10350
2,2,6,42,0,2,1,2,14,0,7,8,4,313361.050,305903,9,10400
4,3,8,55,0,19,1,1,15,8,3,5,17,438800.850,463705,9,10450
3,0,1,44,0,11,0,1,12,3,0,6,7,303360.800,300509,9,10500
3,3,2,51,0,15,1,3,11,4,2,6,9,368243.400,361275,9,10550
2,2,5,39,0,12,0,3,13,4,0,19,3,339244.100,345623,9,10600
4,4,4,53,0,10,1,0,17,4,4,0,16,363871.400,378556,9,10650
4,1,5,51,0,17,1,4,11,2,6,6,10,384042.750,389099,9,10700
4,3,2,50,0,13,0,2,14,4,0,6,12,355396.950,359855,9,10750
2,0,5,52,0,12,0,2,8,6,0,5,6,344149.650,362471,9,10800
4,2,3,52,0,13,0,4,4,3,0,11,7,349143.850,360776,9,10850
3,3,4,51,0,19,1,4,11,2,1,12,9,385317.750,395946,9,10900
4,1,2,44,0,2,0,0,10,1,0,0,11,285098.750,263312,9,10950
2,1,3,46,0,8,1,3,12,3,2,9,8,334162.450,330095,9,11000
3,2,2,48,0,9,0,2,12,3,0,3,10,317912.600,318274,9,11050
3,2,2,49,0,17,1,3,7,5,1,8,7,364257.900,353990,9,11100
3,7,2,52,0,16,1,4,14,3,4,12,6,392499.450,388952,9,11150
4,3,2,48,0,9,0,1,10,2,0,3,10,326866.500,312310,9,11200
4,6,10,49,0,28,1,3,13,6,4,14,18,462513.100,498344,9,11250
3,0,2,43,0,5,0,0,11,1,0,0,9,269264.700,262751,9,11300
0,0,1,39,0,0,1,1,3,0,2,3,0,229816.550,198945,9,11350
2,0,5,44,0,13,0,3,14,3,0,5,11,326216.750,340942,9,11400
2,0,1,41,0,7,1,3,9,1,1,10,2,264449.150,268936,9,11450
2,0,1,36,0,1,1,3,8,1,2,14,4,270477.850,246795,9,11500
4,2,3,58,0,22,1,4,10,6,2,15,7,444248.750,447961,9,11550
1,0,1,39,0,10,0,3,7,0,0,7,2,274405.950,248723,9,11600
2,5,4,50,0,17,1,4,14,6,6,8,15,410783.800,412495,9,11650
4,5,6,51,0,19,1,4,15,4,5,13,10,414596.950,436803,9,11700
2,2,6,33,0,7,0,3,13,3,0,23,6,302817.300,327020,9,11750
3,0,4,51,0,10,0,2,3,4,0,4,8,331293.050,332790,9,11800
4,1,3,54,0,11,1,1,10,2,1,3,10,351954.150,351643,9,11850
3,3,2,50,0,13,1,3,10,2,2,7,7,323570.950,342014,9,11900
1,0,2,45,0,5,1,3,7,1,4,9,1,299037.750,282790,9,11950
2,0,2,39,0,4,1,3,11,2,2,17,5,296489.100,294595,9,12000
3,3,6,52,0,15,0,4,10,6,0,14,8,404602.000,416907,9,12050
4,0,1,45,0,2,0,1,5,0,0,1,7,260506.700,244407,9,12100
3,2,1,55,0,14,1,3,7,4,2,8,5,352756.600,360376,9,12150
1,6,8,43,0,14,1,4,13,4,1,19,7,380812.250,399830,9,12200
2,3,2,52,0,17,1,3,14,2,4,5,6,358312.600,362400,9,12250
4,2,3,48,0,15,0,3,14,3,0,9,17,364437.050,379024,9,12300
1,5,0,52,0,11,1,3,6,4,1,6,4,328894.650,319830,9,12350
4,0,2,45,0,3,1,2,9,1,1,7,9,299228.550,289223,9,12400
3,1,9,43,0,14,1,3,11,5,7,15,10,412614.650,408766,9,12450
2,2,1,45,0,7,1,3,11,3,1,12,4,310980.900,308242,9,12500
2,4,4,51,0,13,1,2,11,3,3,4,5,340075.700,351370,9,12550
3,1,1,49,0,5,1,1,7,2,2,4,6,288319.550,290311,9,12600
3,0,2,42,0,2,0,0,14,2,0,0,16,293523.700,273020,9,12650
0,2,2,44,0,7,1,3,10,1,4,9,0,293222.850,286688,9,12700
1,1,2,43,0,3,1,1,9,0,5,7,2,285798.500,264907,9,12750
2,1,3,43,0,9,1,4,9,2,1,17,2,326635.000,322533,9,12800
2,1,1,44,0,2,1,1,4,1,1,3,5,255130.800,243320,9,12850
2,1,1,46,0,7,1,2,8,0,1,2,6,289200.750,269104,9,12900
1,2,0,46,0,15,1,2,10,1,1,6,1,293773.250,292256,9,12950
4,4,1,51,0,13,0,2,9,3,0,6,9,341430.200,340023,9,13000
4,0,2,46,0,7,0,2,10,1,0,9,6,324719.150,304432,9,13050
3,2,0,44,0,7,0,1,14,1,0,2,12,280434.450,278869,9,13100
2,0,3,45,0,9,0,2,7,5,0,10,5,323593.400,318419,9,13150
3,0,1,46,0,6,0,2,6,4,0,5,7,304816.050,286655,9,13200
3,1,6,54,0,15,0,3,8,6,0,7,9,404297.150,400830,9,13250
2,4,2,49,0,19,1,4,13,3,4,11,10,378476.650,383824,9,13300
4,6,7,59,0,27,1,4,15,7,5,8,14,462756.100,503610,9,13350
2,1,1,42,0,3,1,2,8,2,2,12,3,283745.050,273693,9,13400
3,2,2,40,0,7,0,3,10,3,0,16,6,304685.600,306571,9,13450
2,3,3,49,0,11,1,3,11,2,4,4,12,327350.550,343205,9,13500
2,2,8,44,0,9,1,3,10,3,2,10,12,361521.450,364599,9,13550
1,0,2,47,0,5,1,2,5,3,1,4,2,283174.800,275846,9,13600
3,1,6,43,0,6,0,2,15,3,0,8,15,349147.500,344328,9,13650
2,2,3,43,0,15,1,3,15,1,1,13,10,319885.850,349141,9,13700
2,1,2,47,0,10,1,3,11,3,4,9,5,302967.200,328773,9,13750
3,1,3,46,0,13,0,3,10,2,0,12,10,349583.250,347623,9,13800
3,2,2,47,0,10,1,4,7,2,2,13,6,335689.050,332127,9,13850
3,2,2,51,0,12,1,3,15,2,4,5,5,305627.750,345235,9,13900
4,0,1,39,0,2,0,0,13,0,0,0,16,261281.350,245940,9,13950
4,2,10,47,0,19,0,2,17,3,0,8,20,405595.450,438367,9,14000
3,2,5,46,0,11,1,3,10,1,1,4,13,307938.200,335786,9,14050
0,0,2,44,0,7,1,4,6,3,1,11,0,307190.500,287529,9,14100
3,4,1,52,0,13,1,1,12,1,2,1,8,341202.950,326846,9,14150
4,1,2,43,0,7,1,2,15,2,3,9,12,316665.250,320897,9,14200
2,1,4,47,0,9,1,2,9,2,2,7,5,332703.450,321994,9,14250
2,2,2,44,0,9,1,2,12,1,5,9,2,297256.450,302985,9,14300
3,2,4,51,0,8,1,1,9,6,1,3,12,368688.250,351772,9,14350
0,1,0,44,0,3,1,1,6,2,3,4,0,269197.050,239948,9,14400
3,2,3,50,0,11,0,3,14,3,0,3,13,347346.350,349504,9,14450
2,0,4,44,0,14,1,4,16,2,7,10,2,341624.900,346929,9,14500
1,1,1,36,0,5,0,4,4,0,0,14,1,265763.150,237621,9,14550
3,0,4,43,0,8,0,3,9,2,0,7,12,334349.900,313853,9,14600
4,1,2,49,0,10,1,1,11,1,1,3,8,327100.550,314578,9,14650
2,0,1,44,0,5,1,2,8,3,1,8,6,292519.150,282910,9,14700
2,1,1,47,0,7,1,1,7,0,1,1,7,286617.750,269803,9,14750
3,3,1,50,0,8,1,1,8,1,4,2,9,294145.150,305274,9,14800
4,2,2,44,0,14,0,3,12,2,0,10,11,328969.150,336148,9,14850
4,0,6,48,0,8,0,1,16,4,0,3,21,382161.650,373661,9,14900
3,3,8,46,0,19,1,4,14,6,1,18,14,415118.750,447130,9,14950
